Site.ID;Site;Location;Region;Period;Start.BP.site;End.BP.site;Start.BP;End.BP;C14.Date;C14...;Start.BP.14c;End.BP.14c;Latitude;Longitude;Study.ID;Individual.ID;Sample.ID;Averaged;Sex;Age;Age_Cat;C.b.coll.;N.b.coll.;C.N..bone.;CN.accept;X..collagen.yield..bone.;elevation;dist2coast;d2coast_km;elev.factor;Temp_Mean;Precip_Mean;Temp_Mean_Seasonality;Precip_Mean_Seasonality;Temp_Mean.sd;Precip_Mean.sd;Temp_Mean_Seasonality.sd;Precip_Mean_Seasonality.sd;Demography.kde.14c;Demography.kde.corr.14c;Demography.kde.14c.sd;Demography.kde.corr.14c.sd;Citations;median.year;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Las Trancas Valley LNP;Las Trancas Valley;Nasca Basin;South Coast;Early Intermediate Period;1400;1200;1400;1200;NA;NA;#N/A;#N/A;-149.821;-748.659;1120;171;#N/A;#N/A;M;35--50;#N/A;-12.75;8.89;2.8;y;4.9;688;4.646.664.167;4.646.664.167;Mid-elevation;11.96;2.38;137;0.81;0.03;0.03;1.33;0.02;0.000255382;2.35e-06;3.64e-05;7.56e-07;ey, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Las Trancas Valley LNP;Las Trancas Valley;Nasca Basin;South Coast;Early Intermediate Period;1400;1200;1400;1200;NA;NA;#N/A;#N/A;-149.821;-748.659;1121;175;#N/A;#N/A;M;35--50;#N/A;-12.67;11.28;3.18;y;20.6;688;4.646.664.167;4.646.664.167;Mid-elevation;11.96;2.38;137;0.81;0.03;0.03;1.35;0.02;0.000256219;2.34e-06;3.64e-05;7.54e-07;ey, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Las Trancas Valley LNP;Las Trancas Valley;Nasca Basin;South Coast;Early Intermediate Period;1400;1200;1400;1200;NA;NA;#N/A;#N/A;-149.821;-748.659;1122;116;#N/A;#N/A;F;18--35;#N/A;-12.35;9.2;2.92;y;12.6;688;4.646.664.167;4.646.664.167;Mid-elevation;11.96;2.38;137;0.81;0.03;0.03;1.35;0.02;0.00025586;2.35e-06;3.55e-05;7.61e-07;ey, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Las Trancas Valley LNP;Las Trancas Valley;Nasca Basin;South Coast;Early Intermediate Period;1400;1200;1400;1200;NA;NA;#N/A;#N/A;-149.821;-748.659;1123;1;#N/A;#N/A;F;35--50;#N/A;-12.28;8.79;3.08;y;7.5;688;4.646.664.167;4.646.664.167;Mid-elevation;11.96;2.38;137;0.81;0.03;0.03;1.35;0.01;0.000255838;2.33e-06;3.64e-05;7.66e-07;ey, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Las Trancas Valley LNP;Las Trancas Valley;Nasca Basin;South Coast;Early Intermediate Period;1400;1200;1400;1200;NA;NA;#N/A;#N/A;-149.821;-748.659;1124;166;#N/A;#N/A;F;18--35;#N/A;-11.92;11.67;3.12;y;21;688;4.646.664.167;4.646.664.167;Mid-elevation;11.96;2.38;137;0.81;0.03;0.03;1.36;0.01;0.000256048;2.34e-06;3.66e-05;7.73e-07;ey, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Las Trancas Valley LNP;Las Trancas Valley;Nasca Basin;South Coast;Early Intermediate Period;1400;1200;1400;1200;NA;NA;#N/A;#N/A;-149.821;-748.659;1125;114;#N/A;#N/A;M;35--50;#N/A;-11.79;10.21;2.99;y;12.2;688;4.646.664.167;4.646.664.167;Mid-elevation;11.96;2.38;137;0.81;0.03;0.03;1.35;0.01;0.000255086;2.34e-06;3.63e-05;7.66e-07;ey, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Las Trancas Valley MNP;Las Trancas Valley;Nasca Basin;South Coast;Early Intermediate Period;1500;1400;1500;1400;NA;NA;#N/A;#N/A;-149.821;-748.659;1126;110;#N/A;#N/A;F;35----50;#N/A;-14.91;7.11;2.88;y;13.7;688;4.646.664.167;4.646.664.167;Mid-elevation;11.96;2.42;136.21;0.81;0.03;0.06;2.92;0.01;0.00021916;3.08e-06;3.37e-05;8.2e-07;Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Las Trancas Valley MNP;Las Trancas Valley;Nasca Basin;South Coast;Early Intermediate Period;1500;1400;1500;1400;NA;NA;#N/A;#N/A;-149.821;-748.659;1127;133;#N/A;#N/A;F;35----50;#N/A;-14.82;7.43;2.78;y;13;688;4.646.664.167;4.646.664.167;Mid-elevation;11.96;2.42;136.21;0.81;0.03;0.06;2.91;0.01;0.000219117;3.09e-06;3.38e-05;8.2e-07;Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Las Trancas Valley MNP;Las Trancas Valley;Nasca Basin;South Coast;Early Intermediate Period;1500;1400;1500;1400;NA;NA;#N/A;#N/A;-149.821;-748.659;1128;141;#N/A;#N/A;F;18----35;#N/A;-14.57;8.65;2.91;y;6;688;4.646.664.167;4.646.664.167;Mid-elevation;11.96;2.42;136.21;0.81;0.03;0.07;2.89;0.01;0.000218787;3.08e-06;3.35e-05;8.13e-07;Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Las Trancas Valley MNP;Las Trancas Valley;Nasca Basin;South Coast;Early Intermediate Period;1500;1400;1500;1400;NA;NA;#N/A;#N/A;-149.821;-748.659;1129;136;#N/A;#N/A;F;35----50;#N/A;-14.22;7.9;2.9;y;#N/A;688;4.646.664.167;4.646.664.167;Mid-elevation;11.96;2.42;136.21;0.81;0.03;0.06;2.93;0.01;0.000219049;3.07e-06;3.36e-05;8.12e-07;Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Las Trancas Valley MNP;Las Trancas Valley;Nasca Basin;South Coast;Early Intermediate Period;1500;1400;1500;1400;NA;NA;#N/A;#N/A;-149.821;-748.659;1130;81;#N/A;#N/A;F;50+;#N/A;-14.22;9.14;2.9;y;15.6;688;4.646.664.167;4.646.664.167;Mid-elevation;11.96;2.42;136.21;0.81;0.03;0.07;2.93;0.01;0.000219383;3.08e-06;3.4e-05;8.2e-07;Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Las Trancas Valley MNP;Las Trancas Valley;Nasca Basin;South Coast;Early Intermediate Period;1500;1400;1500;1400;NA;NA;#N/A;#N/A;-149.821;-748.659;1131;56;#N/A;#N/A;M;35----50;#N/A;-14.09;7.26;2.9;y;11;688;4.646.664.167;4.646.664.167;Mid-elevation;11.96;2.42;136.21;0.81;0.03;0.06;2.94;0.01;0.000219018;3.08e-06;3.36e-05;8.21e-07;Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Las Trancas Valley MNP;Las Trancas Valley;Nasca Basin;South Coast;Early Intermediate Period;1500;1400;1500;1400;NA;NA;#N/A;#N/A;-149.821;-748.659;1132;32;#N/A;#N/A;M;35----50;#N/A;-13.97;8.68;2.91;y;19.2;688;4.646.664.167;4.646.664.167;Mid-elevation;11.96;2.42;136.21;0.81;0.03;0.07;2.91;0.01;0.000219002;3.09e-06;3.34e-05;8.23e-07;Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Las Trancas Valley MNP;Las Trancas Valley;Nasca Basin;South Coast;Early Intermediate Period;1500;1400;1500;1400;NA;NA;#N/A;#N/A;-149.821;-748.659;1133;55;#N/A;#N/A;M;18----35;#N/A;-13.92;8.27;3.16;y;17.6;688;4.646.664.167;4.646.664.167;Mid-elevation;11.96;2.42;136.21;0.81;0.03;0.07;2.92;0.01;0.000218639;3.09e-06;3.35e-05;8.34e-07;Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Las Trancas Valley MNP;Las Trancas Valley;Nasca Basin;South Coast;Early Intermediate Period;1500;1400;1500;1400;NA;NA;#N/A;#N/A;-149.821;-748.659;1134;107;#N/A;#N/A;M;18----35;#N/A;-13.91;7.6;2.89;y;13.8;688;4.646.664.167;4.646.664.167;Mid-elevation;11.96;2.42;136.21;0.81;0.03;0.07;2.93;0.01;0.000218671;3.09e-06;3.35e-05;8.34e-07;Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
